area,year,average_rain_fall_mm_per_year,avg_temp,pesticide_tonnes,item_y,yield_hg/ha
Hungary,1992,589.0,11.01,5777.0,Maize,36501
Hungary,1992,589.0,11.01,5777.0,Potatoes,168500
Hungary,1992,589.0,11.01,5777.0,"Rice, paddy",30702
Hungary,1992,589.0,11.01,5777.0,Sorghum,17800
Hungary,1992,589.0,11.01,5777.0,Soybeans,14300
Hungary,1992,589.0,11.01,5777.0,Wheat,40700
Hungary,1993,589.0,10.22,10197.0,Maize,35000
Hungary,1993,589.0,10.22,10197.0,Potatoes,133100
Hungary,1993,589.0,10.22,10197.0,"Rice, paddy",26519
Hungary,1993,589.0,10.22,10197.0,Sorghum,16971
Hungary,1993,589.0,10.22,10197.0,Soybeans,17175
Hungary,1993,589.0,10.22,10197.0,Wheat,30649
Hungary,1994,589.0,11.58,9574.0,Maize,38500
Hungary,1994,589.0,11.58,9574.0,Potatoes,127672
Hungary,1994,589.0,11.58,9574.0,"Rice, paddy",31308
Hungary,1994,589.0,11.58,9574.0,Sorghum,17974
Hungary,1994,589.0,11.58,9574.0,Soybeans,18431
Hungary,1994,589.0,11.58,9574.0,Wheat,46033
Hungary,1995,589.0,10.34,7715.0,Maize,45295
Hungary,1995,589.0,10.34,7715.0,Potatoes,157750
Hungary,1995,589.0,10.34,7715.0,"Rice, paddy",31606
Hungary,1995,589.0,10.34,7715.0,Sorghum,16697
Hungary,1995,589.0,10.34,7715.0,Soybeans,18500
Hungary,1995,589.0,10.34,7715.0,Wheat,41644
Hungary,1996,589.0,9.44,6946.0,Maize,56867
Hungary,1996,589.0,9.44,6946.0,Potatoes,212007
Hungary,1996,589.0,9.44,6946.0,"Rice, paddy",22508
Hungary,1996,589.0,9.44,6946.0,Sorghum,19934
Hungary,1996,589.0,9.44,6946.0,Soybeans,21669
Hungary,1996,589.0,9.44,6946.0,Wheat,32780
Hungary,1997,589.0,9.89,4445.0,Maize,64480
Hungary,1997,589.0,9.89,4445.0,Potatoes,179341
Hungary,1997,589.0,9.89,4445.0,"Rice, paddy",33286
Hungary,1997,589.0,9.89,4445.0,Sorghum,21991
Hungary,1997,589.0,9.89,4445.0,Soybeans,22367
Hungary,1997,589.0,9.89,4445.0,Wheat,42153
Hungary,1998,589.0,10.35,5280.0,Maize,60049
Hungary,1998,589.0,10.35,5280.0,Potatoes,218042
Hungary,1998,589.0,10.35,5280.0,"Rice, paddy",27031
Hungary,1998,589.0,10.35,5280.0,Sorghum,20486
Hungary,1998,589.0,10.35,5280.0,Soybeans,20911
Hungary,1998,589.0,10.35,5280.0,Wheat,41390
Hungary,1999,589.0,10.64,4598.0,Maize,64130
Hungary,1999,589.0,10.64,4598.0,Potatoes,212423
Hungary,1999,589.0,10.64,4598.0,"Rice, paddy",33158
Hungary,1999,589.0,10.64,4598.0,Sorghum,20434
Hungary,1999,589.0,10.64,4598.0,Soybeans,23901
Hungary,1999,589.0,10.64,4598.0,Wheat,35948
Hungary,2000,589.0,11.69,4151.0,Maize,41790
Hungary,2000,589.0,11.69,4151.0,Potatoes,184736
Hungary,2000,589.0,11.69,4151.0,"Rice, paddy",34932
Hungary,2000,589.0,11.69,4151.0,Sorghum,18647
Hungary,2000,589.0,11.69,4151.0,Soybeans,13794
Hungary,2000,589.0,11.69,4151.0,Wheat,36044
Hungary,2001,589.0,10.47,5458.0,Maize,62456
Hungary,2001,589.0,10.47,5458.0,Potatoes,250499
Hungary,2001,589.0,10.47,5458.0,"Rice, paddy",32950
Hungary,2001,589.0,10.47,5458.0,Sorghum,21232
Hungary,2001,589.0,10.47,5458.0,Soybeans,20156
Hungary,2001,589.0,10.47,5458.0,Wheat,43105
Hungary,2002,589.0,11.43,8231.5,Maize,50762
Hungary,2002,589.0,11.43,8231.5,Potatoes,221222
Hungary,2002,589.0,11.43,8231.5,"Rice, paddy",46448
Hungary,2002,589.0,11.43,8231.5,Sorghum,16792
Hungary,2002,589.0,11.43,8231.5,Soybeans,22452
Hungary,2002,589.0,11.43,8231.5,Wheat,35212
Hungary,2004,589.0,10.37,9940.5,Maize,70012
Hungary,2004,589.0,10.37,9940.5,Potatoes,253210
Hungary,2004,589.0,10.37,9940.5,"Rice, paddy",34097
Hungary,2004,589.0,10.37,9940.5,Sorghum,20336
Hungary,2004,589.0,10.37,9940.5,Soybeans,23733
Hungary,2004,589.0,10.37,9940.5,Wheat,51174
Hungary,2005,589.0,10.05,9676.0,Maize,75571
Hungary,2005,589.0,10.05,9676.0,Potatoes,258776
Hungary,2005,589.0,10.05,9676.0,"Rice, paddy",35426
Hungary,2005,589.0,10.05,9676.0,Sorghum,30642
Hungary,2005,589.0,10.05,9676.0,Soybeans,23178
Hungary,2005,589.0,10.05,9676.0,Wheat,45000
Hungary,2006,589.0,10.67,11523.0,Maize,68165
Hungary,2006,589.0,10.67,11523.0,Potatoes,249942
Hungary,2006,589.0,10.67,11523.0,"Rice, paddy",32342
Hungary,2006,589.0,10.67,11523.0,Sorghum,36059
Hungary,2006,589.0,10.67,11523.0,Soybeans,23679
Hungary,2006,589.0,10.67,11523.0,Wheat,40719
Hungary,2007,589.0,11.82,11178.0,Maize,37327
Hungary,2007,589.0,11.82,11178.0,Potatoes,221693
Hungary,2007,589.0,11.82,11178.0,"Rice, paddy",37891
Hungary,2007,589.0,11.82,11178.0,Sorghum,21290
Hungary,2007,589.0,11.82,11178.0,Soybeans,16408
Hungary,2007,589.0,11.82,11178.0,Wheat,35875
Hungary,2008,589.0,11.55,12084.0,Maize,74653
Hungary,2008,589.0,11.55,12084.0,Potatoes,269012
Hungary,2008,589.0,11.55,12084.0,"Rice, paddy",39404
Hungary,2008,589.0,11.55,12084.0,Sorghum,37808
Hungary,2008,589.0,11.55,12084.0,Soybeans,26186
Hungary,2008,589.0,11.55,12084.0,Wheat,50024
Hungary,2009,589.0,11.48,11144.0,Maize,63945
Hungary,2009,589.0,11.48,11144.0,Potatoes,251082
Hungary,2009,589.0,11.48,11144.0,"Rice, paddy",43223
Hungary,2009,589.0,11.48,11144.0,Sorghum,27160
Hungary,2009,589.0,11.48,11144.0,Soybeans,23990
Hungary,2009,589.0,11.48,11144.0,Wheat,38546
Hungary,2010,589.0,10.35,10299.5,Maize,64745
Hungary,2010,589.0,10.35,10299.5,Potatoes,217319
Hungary,2010,589.0,10.35,10299.5,"Rice, paddy",29465
Hungary,2010,589.0,10.35,10299.5,Sorghum,10263
Hungary,2010,589.0,10.35,10299.5,Soybeans,22670
Hungary,2010,589.0,10.35,10299.5,Wheat,37038
Hungary,2011,589.0,10.92,8473.26,Maize,64976
Hungary,2011,589.0,10.92,8473.26,Potatoes,285714
Hungary,2011,589.0,10.92,8473.26,"Rice, paddy",32411
Hungary,2011,589.0,10.92,8473.26,Sorghum,21952
Hungary,2011,589.0,10.92,8473.26,Soybeans,23155
Hungary,2011,589.0,10.92,8473.26,Wheat,41994
Hungary,2012,589.0,11.31,8141.17,Maize,39979
Hungary,2012,589.0,11.31,8141.17,Potatoes,218385
Hungary,2012,589.0,11.31,8141.17,"Rice, paddy",38074
Hungary,2012,589.0,11.31,8141.17,Sorghum,28081
Hungary,2012,589.0,11.31,8141.17,Soybeans,16556
Hungary,2012,589.0,11.31,8141.17,Wheat,37485
Hungary,2013,589.0,12.44,7744.5,Maize,54373
Hungary,2013,589.0,12.44,7744.5,Potatoes,232630
Hungary,2013,589.0,12.44,7744.5,"Rice, paddy",32727
Hungary,2013,589.0,12.44,7744.5,Sorghum,27111
Hungary,2013,589.0,12.44,7744.5,Soybeans,18597
Hungary,2013,589.0,12.44,7744.5,Wheat,46386
India,1990,1083.0,25.58,75000.0,Cassava,205381
India,1990,1083.0,25.58,75000.0,Maize,15178
India,1990,1083.0,25.58,75000.0,Potatoes,157136
India,1990,1083.0,25.58,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.58,75000.0,Sorghum,8136
India,1990,1083.0,25.58,75000.0,Soybeans,10145
India,1990,1083.0,25.58,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.58,75000.0,Wheat,21211
India,1990,1083.0,26.88,75000.0,Cassava,205381
India,1990,1083.0,26.88,75000.0,Maize,15178
India,1990,1083.0,26.88,75000.0,Potatoes,157136
India,1990,1083.0,26.88,75000.0,"Rice, paddy",26125
India,1990,1083.0,26.88,75000.0,Sorghum,8136
India,1990,1083.0,26.88,75000.0,Soybeans,10145
India,1990,1083.0,26.88,75000.0,Sweet potatoes,79663
India,1990,1083.0,26.88,75000.0,Wheat,21211
India,1990,1083.0,25.79,75000.0,Cassava,205381
India,1990,1083.0,25.79,75000.0,Maize,15178
India,1990,1083.0,25.79,75000.0,Potatoes,157136
India,1990,1083.0,25.79,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.79,75000.0,Sorghum,8136
India,1990,1083.0,25.79,75000.0,Soybeans,10145
India,1990,1083.0,25.79,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.79,75000.0,Wheat,21211
India,1990,1083.0,24.1,75000.0,Cassava,205381
India,1990,1083.0,24.1,75000.0,Maize,15178
India,1990,1083.0,24.1,75000.0,Potatoes,157136
India,1990,1083.0,24.1,75000.0,"Rice, paddy",26125
India,1990,1083.0,24.1,75000.0,Sorghum,8136
India,1990,1083.0,24.1,75000.0,Soybeans,10145
India,1990,1083.0,24.1,75000.0,Sweet potatoes,79663
India,1990,1083.0,24.1,75000.0,Wheat,21211
India,1990,1083.0,25.25,75000.0,Cassava,205381
India,1990,1083.0,25.25,75000.0,Maize,15178
India,1990,1083.0,25.25,75000.0,Potatoes,157136
India,1990,1083.0,25.25,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.25,75000.0,Sorghum,8136
India,1990,1083.0,25.25,75000.0,Soybeans,10145
India,1990,1083.0,25.25,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.25,75000.0,Wheat,21211
India,1990,1083.0,25.44,75000.0,Cassava,205381
India,1990,1083.0,25.44,75000.0,Maize,15178
India,1990,1083.0,25.44,75000.0,Potatoes,157136
India,1990,1083.0,25.44,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.44,75000.0,Sorghum,8136
India,1990,1083.0,25.44,75000.0,Soybeans,10145
India,1990,1083.0,25.44,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.44,75000.0,Wheat,21211
India,1990,1083.0,25.54,75000.0,Cassava,205381
India,1990,1083.0,25.54,75000.0,Maize,15178
India,1990,1083.0,25.54,75000.0,Potatoes,157136
India,1990,1083.0,25.54,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.54,75000.0,Sorghum,8136
India,1990,1083.0,25.54,75000.0,Soybeans,10145
India,1990,1083.0,25.54,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.54,75000.0,Wheat,21211
India,1990,1083.0,26.36,75000.0,Cassava,205381
India,1990,1083.0,26.36,75000.0,Maize,15178
India,1990,1083.0,26.36,75000.0,Potatoes,157136
India,1990,1083.0,26.36,75000.0,"Rice, paddy",26125
India,1990,1083.0,26.36,75000.0,Sorghum,8136
India,1990,1083.0,26.36,75000.0,Soybeans,10145
India,1990,1083.0,26.36,75000.0,Sweet potatoes,79663
India,1990,1083.0,26.36,75000.0,Wheat,21211
India,1990,1083.0,26.91,75000.0,Cassava,205381
India,1990,1083.0,26.91,75000.0,Maize,15178
India,1990,1083.0,26.91,75000.0,Potatoes,157136
India,1990,1083.0,26.91,75000.0,"Rice, paddy",26125
India,1990,1083.0,26.91,75000.0,Sorghum,8136
India,1990,1083.0,26.91,75000.0,Soybeans,10145
India,1990,1083.0,26.91,75000.0,Sweet potatoes,79663
India,1990,1083.0,26.91,75000.0,Wheat,21211
India,1990,1083.0,25.16,75000.0,Cassava,205381
India,1990,1083.0,25.16,75000.0,Maize,15178
India,1990,1083.0,25.16,75000.0,Potatoes,157136
India,1990,1083.0,25.16,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.16,75000.0,Sorghum,8136
India,1990,1083.0,25.16,75000.0,Soybeans,10145
India,1990,1083.0,25.16,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.16,75000.0,Wheat,21211
India,1990,1083.0,25.77,75000.0,Cassava,205381
India,1990,1083.0,25.77,75000.0,Maize,15178
India,1990,1083.0,25.77,75000.0,Potatoes,157136
India,1990,1083.0,25.77,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.77,75000.0,Sorghum,8136
India,1990,1083.0,25.77,75000.0,Soybeans,10145
India,1990,1083.0,25.77,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.77,75000.0,Wheat,21211
India,1990,1083.0,25.12,75000.0,Cassava,205381
India,1990,1083.0,25.12,75000.0,Maize,15178
India,1990,1083.0,25.12,75000.0,Potatoes,157136
India,1990,1083.0,25.12,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.12,75000.0,Sorghum,8136
India,1990,1083.0,25.12,75000.0,Soybeans,10145
India,1990,1083.0,25.12,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.12,75000.0,Wheat,21211
India,1990,1083.0,24.1,75000.0,Cassava,205381
India,1990,1083.0,24.1,75000.0,Maize,15178
India,1990,1083.0,24.1,75000.0,Potatoes,157136
India,1990,1083.0,24.1,75000.0,"Rice, paddy",26125
India,1990,1083.0,24.1,75000.0,Sorghum,8136
India,1990,1083.0,24.1,75000.0,Soybeans,10145
India,1990,1083.0,24.1,75000.0,Sweet potatoes,79663
India,1990,1083.0,24.1,75000.0,Wheat,21211
India,1990,1083.0,25.68,75000.0,Cassava,205381
India,1990,1083.0,25.68,75000.0,Maize,15178
India,1990,1083.0,25.68,75000.0,Potatoes,157136
India,1990,1083.0,25.68,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.68,75000.0,Sorghum,8136
India,1990,1083.0,25.68,75000.0,Soybeans,10145
India,1990,1083.0,25.68,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.68,75000.0,Wheat,21211
India,1990,1083.0,25.54,75000.0,Cassava,205381
India,1990,1083.0,25.54,75000.0,Maize,15178
India,1990,1083.0,25.54,75000.0,Potatoes,157136
India,1990,1083.0,25.54,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.54,75000.0,Sorghum,8136
India,1990,1083.0,25.54,75000.0,Soybeans,10145
India,1990,1083.0,25.54,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.54,75000.0,Wheat,21211
India,1990,1083.0,25.44,75000.0,Cassava,205381
India,1990,1083.0,25.44,75000.0,Maize,15178
India,1990,1083.0,25.44,75000.0,Potatoes,157136
India,1990,1083.0,25.44,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.44,75000.0,Sorghum,8136
India,1990,1083.0,25.44,75000.0,Soybeans,10145
India,1990,1083.0,25.44,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.44,75000.0,Wheat,21211
India,1990,1083.0,24.78,75000.0,Cassava,205381
India,1990,1083.0,24.78,75000.0,Maize,15178
India,1990,1083.0,24.78,75000.0,Potatoes,157136
India,1990,1083.0,24.78,75000.0,"Rice, paddy",26125
India,1990,1083.0,24.78,75000.0,Sorghum,8136
India,1990,1083.0,24.78,75000.0,Soybeans,10145
India,1990,1083.0,24.78,75000.0,Sweet potatoes,79663
India,1990,1083.0,24.78,75000.0,Wheat,21211
India,1990,1083.0,26.59,75000.0,Cassava,205381
India,1990,1083.0,26.59,75000.0,Maize,15178
India,1990,1083.0,26.59,75000.0,Potatoes,157136
India,1990,1083.0,26.59,75000.0,"Rice, paddy",26125
India,1990,1083.0,26.59,75000.0,Sorghum,8136
India,1990,1083.0,26.59,75000.0,Soybeans,10145
India,1990,1083.0,26.59,75000.0,Sweet potatoes,79663
India,1990,1083.0,26.59,75000.0,Wheat,21211
India,1990,1083.0,24.37,75000.0,Cassava,205381
India,1990,1083.0,24.37,75000.0,Maize,15178
India,1990,1083.0,24.37,75000.0,Potatoes,157136
India,1990,1083.0,24.37,75000.0,"Rice, paddy",26125
India,1990,1083.0,24.37,75000.0,Sorghum,8136
India,1990,1083.0,24.37,75000.0,Soybeans,10145
India,1990,1083.0,24.37,75000.0,Sweet potatoes,79663
India,1990,1083.0,24.37,75000.0,Wheat,21211
India,1990,1083.0,26.63,75000.0,Cassava,205381
India,1990,1083.0,26.63,75000.0,Maize,15178
India,1990,1083.0,26.63,75000.0,Potatoes,157136
India,1990,1083.0,26.63,75000.0,"Rice, paddy",26125
India,1990,1083.0,26.63,75000.0,Sorghum,8136
India,1990,1083.0,26.63,75000.0,Soybeans,10145
India,1990,1083.0,26.63,75000.0,Sweet potatoes,79663
India,1990,1083.0,26.63,75000.0,Wheat,21211
India,1990,1083.0,26.63,75000.0,Cassava,205381
India,1990,1083.0,26.63,75000.0,Maize,15178
India,1990,1083.0,26.63,75000.0,Potatoes,157136
India,1990,1083.0,26.63,75000.0,"Rice, paddy",26125
India,1990,1083.0,26.63,75000.0,Sorghum,8136
India,1990,1083.0,26.63,75000.0,Soybeans,10145
India,1990,1083.0,26.63,75000.0,Sweet potatoes,79663
India,1990,1083.0,26.63,75000.0,Wheat,21211
India,1990,1083.0,25.64,75000.0,Cassava,205381
India,1990,1083.0,25.64,75000.0,Maize,15178
India,1990,1083.0,25.64,75000.0,Potatoes,157136
India,1990,1083.0,25.64,75000.0,"Rice, paddy",26125
India,1990,1083.0,25.64,75000.0,Sorghum,8136
India,1990,1083.0,25.64,75000.0,Soybeans,10145
India,1990,1083.0,25.64,75000.0,Sweet potatoes,79663
India,1990,1083.0,25.64,75000.0,Wheat,21211
India,1991,1083.0,25.85,72133.0,Cassava,218925
India,1991,1083.0,25.85,72133.0,Maize,13763
India,1991,1083.0,25.85,72133.0,Potatoes,162540
India,1991,1083.0,25.85,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.85,72133.0,Sorghum,6553
India,1991,1083.0,25.85,72133.0,Soybeans,7825
India,1991,1083.0,25.85,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.85,72133.0,Wheat,22814
India,1991,1083.0,26.9,72133.0,Cassava,218925
India,1991,1083.0,26.9,72133.0,Maize,13763
India,1991,1083.0,26.9,72133.0,Potatoes,162540
India,1991,1083.0,26.9,72133.0,"Rice, paddy",26271
India,1991,1083.0,26.9,72133.0,Sorghum,6553
India,1991,1083.0,26.9,72133.0,Soybeans,7825
India,1991,1083.0,26.9,72133.0,Sweet potatoes,83453
India,1991,1083.0,26.9,72133.0,Wheat,22814
India,1991,1083.0,25.96,72133.0,Cassava,218925
India,1991,1083.0,25.96,72133.0,Maize,13763
India,1991,1083.0,25.96,72133.0,Potatoes,162540
India,1991,1083.0,25.96,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.96,72133.0,Sorghum,6553
India,1991,1083.0,25.96,72133.0,Soybeans,7825
India,1991,1083.0,25.96,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.96,72133.0,Wheat,22814
India,1991,1083.0,23.77,72133.0,Cassava,218925
India,1991,1083.0,23.77,72133.0,Maize,13763
India,1991,1083.0,23.77,72133.0,Potatoes,162540
India,1991,1083.0,23.77,72133.0,"Rice, paddy",26271
India,1991,1083.0,23.77,72133.0,Sorghum,6553
India,1991,1083.0,23.77,72133.0,Soybeans,7825
India,1991,1083.0,23.77,72133.0,Sweet potatoes,83453
India,1991,1083.0,23.77,72133.0,Wheat,22814
India,1991,1083.0,25.49,72133.0,Cassava,218925
India,1991,1083.0,25.49,72133.0,Maize,13763
India,1991,1083.0,25.49,72133.0,Potatoes,162540
India,1991,1083.0,25.49,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.49,72133.0,Sorghum,6553
India,1991,1083.0,25.49,72133.0,Soybeans,7825
India,1991,1083.0,25.49,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.49,72133.0,Wheat,22814
India,1991,1083.0,25.82,72133.0,Cassava,218925
India,1991,1083.0,25.82,72133.0,Maize,13763
India,1991,1083.0,25.82,72133.0,Potatoes,162540
India,1991,1083.0,25.82,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.82,72133.0,Sorghum,6553
India,1991,1083.0,25.82,72133.0,Soybeans,7825
India,1991,1083.0,25.82,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.82,72133.0,Wheat,22814
India,1991,1083.0,25.74,72133.0,Cassava,218925
India,1991,1083.0,25.74,72133.0,Maize,13763
India,1991,1083.0,25.74,72133.0,Potatoes,162540
India,1991,1083.0,25.74,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.74,72133.0,Sorghum,6553
India,1991,1083.0,25.74,72133.0,Soybeans,7825
India,1991,1083.0,25.74,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.74,72133.0,Wheat,22814
India,1991,1083.0,26.54,72133.0,Cassava,218925
India,1991,1083.0,26.54,72133.0,Maize,13763
India,1991,1083.0,26.54,72133.0,Potatoes,162540
India,1991,1083.0,26.54,72133.0,"Rice, paddy",26271
India,1991,1083.0,26.54,72133.0,Sorghum,6553
India,1991,1083.0,26.54,72133.0,Soybeans,7825
India,1991,1083.0,26.54,72133.0,Sweet potatoes,83453
India,1991,1083.0,26.54,72133.0,Wheat,22814
India,1991,1083.0,27.35,72133.0,Cassava,218925
India,1991,1083.0,27.35,72133.0,Maize,13763
India,1991,1083.0,27.35,72133.0,Potatoes,162540
India,1991,1083.0,27.35,72133.0,"Rice, paddy",26271
India,1991,1083.0,27.35,72133.0,Sorghum,6553
India,1991,1083.0,27.35,72133.0,Soybeans,7825
India,1991,1083.0,27.35,72133.0,Sweet potatoes,83453
India,1991,1083.0,27.35,72133.0,Wheat,22814
India,1991,1083.0,25.4,72133.0,Cassava,218925
India,1991,1083.0,25.4,72133.0,Maize,13763
India,1991,1083.0,25.4,72133.0,Potatoes,162540
India,1991,1083.0,25.4,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.4,72133.0,Sorghum,6553
India,1991,1083.0,25.4,72133.0,Soybeans,7825
India,1991,1083.0,25.4,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.4,72133.0,Wheat,22814
India,1991,1083.0,25.99,72133.0,Cassava,218925
India,1991,1083.0,25.99,72133.0,Maize,13763
India,1991,1083.0,25.99,72133.0,Potatoes,162540
India,1991,1083.0,25.99,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.99,72133.0,Sorghum,6553
India,1991,1083.0,25.99,72133.0,Soybeans,7825
India,1991,1083.0,25.99,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.99,72133.0,Wheat,22814
India,1991,1083.0,25.32,72133.0,Cassava,218925
India,1991,1083.0,25.32,72133.0,Maize,13763
India,1991,1083.0,25.32,72133.0,Potatoes,162540
India,1991,1083.0,25.32,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.32,72133.0,Sorghum,6553
India,1991,1083.0,25.32,72133.0,Soybeans,7825
India,1991,1083.0,25.32,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.32,72133.0,Wheat,22814
India,1991,1083.0,23.77,72133.0,Cassava,218925
India,1991,1083.0,23.77,72133.0,Maize,13763
India,1991,1083.0,23.77,72133.0,Potatoes,162540
India,1991,1083.0,23.77,72133.0,"Rice, paddy",26271
India,1991,1083.0,23.77,72133.0,Sorghum,6553
India,1991,1083.0,23.77,72133.0,Soybeans,7825
India,1991,1083.0,23.77,72133.0,Sweet potatoes,83453
India,1991,1083.0,23.77,72133.0,Wheat,22814
India,1991,1083.0,26.2,72133.0,Cassava,218925
India,1991,1083.0,26.2,72133.0,Maize,13763
India,1991,1083.0,26.2,72133.0,Potatoes,162540
India,1991,1083.0,26.2,72133.0,"Rice, paddy",26271
India,1991,1083.0,26.2,72133.0,Sorghum,6553
India,1991,1083.0,26.2,72133.0,Soybeans,7825
India,1991,1083.0,26.2,72133.0,Sweet potatoes,83453
India,1991,1083.0,26.2,72133.0,Wheat,22814
India,1991,1083.0,25.74,72133.0,Cassava,218925
India,1991,1083.0,25.74,72133.0,Maize,13763
India,1991,1083.0,25.74,72133.0,Potatoes,162540
India,1991,1083.0,25.74,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.74,72133.0,Sorghum,6553
India,1991,1083.0,25.74,72133.0,Soybeans,7825
India,1991,1083.0,25.74,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.74,72133.0,Wheat,22814
India,1991,1083.0,25.55,72133.0,Cassava,218925
India,1991,1083.0,25.55,72133.0,Maize,13763
India,1991,1083.0,25.55,72133.0,Potatoes,162540
India,1991,1083.0,25.55,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.55,72133.0,Sorghum,6553
India,1991,1083.0,25.55,72133.0,Soybeans,7825
India,1991,1083.0,25.55,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.55,72133.0,Wheat,22814
India,1991,1083.0,25.06,72133.0,Cassava,218925
India,1991,1083.0,25.06,72133.0,Maize,13763
India,1991,1083.0,25.06,72133.0,Potatoes,162540
India,1991,1083.0,25.06,72133.0,"Rice, paddy",26271
India,1991,1083.0,25.06,72133.0,Sorghum,6553
India,1991,1083.0,25.06,72133.0,Soybeans,7825
India,1991,1083.0,25.06,72133.0,Sweet potatoes,83453
India,1991,1083.0,25.06,72133.0,Wheat,22814
India,1991,1083.0,26.34,72133.0,Cassava,218925
India,1991,1083.0,26.34,72133.0,Maize,13763
India,1991,1083.0,26.34,72133.0,Potatoes,162540
India,1991,1083.0,26.34,72133.0,"Rice, paddy",26271
India,1991,1083.0,26.34,72133.0,Sorghum,6553
India,1991,1083.0,26.34,72133.0,Soybeans,7825
India,1991,1083.0,26.34,72133.0,Sweet potatoes,83453
India,1991,1083.0,26.34,72133.0,Wheat,22814
India,1991,1083.0,24.62,72133.0,Cassava,218925
India,1991,1083.0,24.62,72133.0,Maize,13763
India,1991,1083.0,24.62,72133.0,Potatoes,162540
India,1991,1083.0,24.62,72133.0,"Rice, paddy",26271
India,1991,1083.0,24.62,72133.0,Sorghum,6553
India,1991,1083.0,24.62,72133.0,Soybeans,7825
India,1991,1083.0,24.62,72133.0,Sweet potatoes,83453
India,1991,1083.0,24.62,72133.0,Wheat,22814
India,1991,1083.0,26.7,72133.0,Cassava,218925
India,1991,1083.0,26.7,72133.0,Maize,13763
India,1991,1083.0,26.7,72133.0,Potatoes,162540
India,1991,1083.0,26.7,72133.0,"Rice, paddy",26271
India,1991,1083.0,26.7,72133.0,Sorghum,6553
India,1991,1083.0,26.7,72133.0,Soybeans,7825
India,1991,1083.0,26.7,72133.0,Sweet potatoes,83453
India,1991,1083.0,26.7,72133.0,Wheat,22814
India,1991,1083.0,26.7,72133.0,Cassava,218925
India,1991,1083.0,26.7,72133.0,Maize,13763
